post_huber,GT,slope_30m,slope_diff_huber,slope_diff_30m,difference_1m_estimated,difference_1m_estimated_abs,difference_1m_30m,difference_1m_30m_abs
0.654573136,0.3397237782670376,1.040777414982733,-0.314849358,-0.701053637,-0.314849358,0.31484935793377644,-0.701053637,0.7010536367156953
3.4101611531303972,0.9562014269684771,3.281668466396429,-2.453959726,-2.325467039,-2.453959726,2.453959726,-2.325467039,2.3254670394279517
3.226961535646768,1.2760994134357513,1.242500254427438,-1.950862122,0.033599159,-1.950862122,1.9508621222110167,0.033599159,0.033599159
0.9619069926715066,1.523109734831846,0.2573155640679832,0.5612027421603395,1.265794170763863,0.5612027421603395,0.5612027421603395,1.265794170763863,1.265794170763863
1.3197984699011824,0.26989497330970114,0.2114545045183837,-1.049903497,0.058440468791317424,-1.049903497,1.0499034965914813,0.058440468791317424,0.058440468791317424
1.3964185608691178,1.518372537248899,1.9497450783974208,0.12195397637978123,-0.431372541,0.12195397637978123,0.12195397637978123,-0.431372541,0.43137254114852186
3.3591354145739887,0.527082623,0.2901606812632612,-2.832052791,0.23692194187773974,-2.832052791,2.8320527914329876,0.23692194187773974,0.23692194187773974
0.1581993143954607,1.121027928567866,0.999809059,0.9628286141724052,0.12121886956500594,0.9628286141724052,0.9628286141724052,0.12121886956500594,0.12121886956500594
0.9749962571892363,0.20589154260472414,1.1482992362994617,-0.769104715,-0.942407694,-0.769104715,0.7691047145845122,-0.942407694,0.9424076936947376
1.079300128305061,0.2583615378639773,0.3517749108090306,-0.82093859,-0.093413373,-0.82093859,0.8209385904410836,-0.093413373,0.093413373
1.6332866866345974,0.12611767728541437,0.16101750865223166,-1.507169009,-0.034899831,-1.507169009,1.507169009349183,-0.034899831,0.034899831
1.6594407461328753,1.2439474895007592,0.2484946395040711,-0.415493257,0.99545285,-0.415493257,0.4154932566321161,0.99545285,0.99545285
0.559162481,0.086857854,0.01843723,-0.472304626,0.068420625,-0.472304626,0.4723046262306871,0.068420625,0.068420625
0.6576959150119158,0.045516103,0.5189169161786942,-0.612179812,-0.473400813,-0.612179812,0.612179812,-0.473400813,0.4734008129968543
1.6548318492864866,1.5915700001853823,0.9333082589156444,-0.063261849,0.6582617412697379,-0.063261849,0.063261849,0.6582617412697379,0.6582617412697379
1.155226944,1.4749817168113804,1.5641812944965918,0.3197547731980903,-0.089199578,0.3197547731980903,0.3197547731980903,-0.089199578,0.089199578
1.3696338877147203,1.0011261606776822,0.8234101888350673,-0.368507727,0.1777159718426149,-0.368507727,0.36850772703703805,0.1777159718426149,0.1777159718426149
0.622181479,0.079082368,0.35709609873415615,-0.543099111,-0.278013731,-0.543099111,0.5430991108093208,-0.278013731,0.278013731
1.488766175379204,0.22941662756438574,0.9879228892969836,-1.259349548,-0.758506262,-1.259349548,1.2593495478148182,-0.758506262,0.7585062617325978
