edge_id,post_huber,GT,slope_30m_deg,adjusted_angle_abs,pano_pitch,slope_diff_huber,slope_diff_30m
677,1.6028684635200776,0.8229538769176578,3.5659782526583315,1.6028684635200776,-0.7433929443359375,-0.7799145866024199,-2.743024375740674
678,1.8705087117815062,0.30895126566577635,5.0151368444356965,1.8705087117815062,-0.3626708984375,-1.5615574461157298,-4.7061855787699205
682,1.1160530870106078,0.7203575283219488,3.930642856758948,1.2214624100535094,-1.0597171783447266,-0.395695558688659,-3.210285328436999
683,1.656274536876382,0.24839950492247986,7.025999832847745,1.656274536876382,0.15532430013020834,-1.4078750319539022,-6.777600327925265
686,0.0435053056930097,0.08284239602249266,30.944349495270483,0.0435053056930097,-0.015388488769531252,0.03933709032948296,-30.86150709924799
688,1.8415186024792511,1.567015413810588,5.954900514233682,1.8415186024792511,2.6954371134440103,-0.2745031886686631,-4.387885100423094
689,1.2373226764422016,1.09165598418299,8.74766515872804,1.2373226764422016,-1.2533218383789062,-0.14566669225921158,-7.65600917454505
690,1.6747894688619864,1.6294369837246674,7.191684042677404,1.6747894688619864,-1.8811925252278645,-0.04535248513731904,-5.562247058952737
702,0.5651554116232295,1.1246654602118022,6.379472309817963,0.5651554116232295,-1.0429306030273438,0.5595100485885728,-5.254806849606161
704,0.9630986572697039,1.7567716877242796,1.560509346790636,0.9630986572697039,2.7081120808919272,0.7936730304545757,0.1962623409336437
706,0.9401996928950168,0.6237124025898196,2.448296476395197,0.9401996928950168,1.1951141357421875,-0.3164872903051972,-1.8245840738053776
712,2.4857005444861335,1.9103922402304987,10.519312299232089,2.599142987400147,-2.188792758517795,-0.5753083042556348,-8.60892005900159
723,0.6472490900589891,0.4170858695483112,4.82414891642096,0.6472490900589891,0.9045944213867188,-0.2301632205106779,-4.407063046872649
727,1.7129395901352016,1.7167221281870428,6.442849079590456,1.7916417874649657,-1.7978146870930989,0.0037825380518412555,-4.726126951403413
731,1.8686852124398161,1.3519639227103957,5.4371536781364425,1.8686852124398161,1.000750223795573,-0.5167212897294204,-4.085189755426047
734,1.0781185683282268,0.2892793448085537,1.6652574063176808,1.0781185683282268,0.15885543823242188,-0.7888392235196731,-1.375978061509127
735,1.1327119380924935,0.6434383761904592,6.717922916056625,1.1327119380924935,-1.4046382904052734,-0.4892735619020343,-6.074484539866166
741,0.6622072239613104,0.4899765764331008,11.001990279825518,0.6622072239613104,1.2102127075195312,-0.1722306475282096,-10.512013703392418
743,1.2920058115220185,0.417566626110015,12.382504720609393,1.2920058115220185,0.6493759155273438,-0.8744391854120035,-11.964938094499379
746,0.8451947747591401,0.74713707806022,14.219254989504732,0.8451947747591401,1.6490224202473958,-0.09805769669892006,-13.472117911444512
753,1.9768817985514608,0.5817709849509893,8.189602942788152,1.9768817985514608,-0.39627838134765625,-1.3951108136004715,-7.607831957837163
756,0.984278175636466,0.8740835386680348,2.4888441308787024,0.984278175636466,1.9815444946289062,-0.11019463696843124,-1.6147605922106676
761,1.1803867261203091,0.21177226211274994,7.897711174281654,1.1803867261203091,0.2054468790690104,-0.9686144640075592,-7.685938912168904
763,0.5005335151294794,0.3602402490665475,6.56027972672874,0.5005335151294794,-0.07186126708984375,-0.1402932660629319,-6.200039477662193
764,3.2562874461776645,2.5920239440055206,4.301645805867729,3.3625609512447907,-3.2290996975368924,-0.6642635021721439,-1.709621861862208
768,0.9999676840943398,2.370887572162047,8.743747544336797,0.9999676840943398,-3.200408935546875,1.3709198880677071,-6.37285997217475
