length,GT,post_huber,slope_30m,GT_relief,post_huber_relief,slope_30m_relief
144.526,1.60318594,1.22686167,3.189307241,4.045019387,3.095175874,8.053201832
52.384,0.688260982,0.706278692,0.281015589,0.629288891,0.645764442,0.256927103
101.526,0.55819265,0.339848206,0.294491106,0.989128003,0.6022055,0.521831932
104.298,0.472528711,0.419623472,1.019797965,0.860184071,0.763872519,1.856578658
76.06,1.133117238,1.782703128,1.268131693,1.504406357,2.367297782,1.683716507
91.441,1.620065593,1.913703077,2.199138712,2.586227316,3.055304006,3.511432288
104.41,0.651581693,2.932664789,2.84822664,1.187427382,5.348861899,5.194598113
207.768,1.877763505,1.187529536,1.839647175,6.811651949,4.306878707,6.673287585
142.82,2.784016046,3.166713659,9.006224039,6.945125697,7.90164882,22.63636976
101.37,3.518138901,2.975342084,2.641264236,6.232267555,5.268831971,4.676344059
422.174,3.574003248,3.784595271,5.488706976,26.36863145,27.92676036,40.56675205
196.459,3.731058575,2.886192162,3.66996223,12.81137814,9.904717595,12.60101123
144.339,2.525748244,2.417012692,2.396573324,6.366966507,6.092530546,6.040948914
74.267,3.811869989,4.590669006,3.194322394,4.948262711,5.963207936,4.144787627
144.412,2.442603564,1.561179156,2.508418571,6.160228904,3.935871328,6.326423385
230.655,2.472461565,1.85993404,2.450314638,9.959544595,7.490147527,9.870223208
91.162,3.407044101,4.411807021,2.482573073,5.427268105,7.033431015,3.952438805
99.198,2.307305718,1.132777643,2.929410159,3.99687234,1.961469429,5.076204638
94.004,3.487520641,2.438020456,4.945386339,5.728979999,4.002425648,8.134002475
94.268,2.43129207,0.923355458,2.333232183,4.002575885,1.519316243,3.840959956
146.295,3.562386032,3.251505481,3.671484215,9.107684209,8.311088511,9.387360948
94.196,2.302874386,1.326979765,2.344436023,3.788035386,2.181985146,3.856476487
207.978,2.805871012,3.714547843,2.987776308,10.19318345,13.50236288,10.85517296
195.731,2.114274739,3.218204105,2.219861207,7.225960624,11.00544526,7.587176467
200.915,2.267337826,1.067263848,2.037567154,7.954863741,3.742930488,7.148004129
117.309,2.859199413,2.655559804,3.950449793,5.858869937,5.440964856,8.101103957
200.669,2.209406926,1.901150208,0.896101343,7.741920417,6.660909186,3.138702801
79.818,2.536031304,1.69955903,3.488681253,3.535220951,2.368328086,4.866051222
81.642,3.9394272,2.227549562,4.324820124,5.622237619,3.175683909,6.17426066
105.408,2.811258654,1.869999834,0,5.176073746,3.441491909,0
73.814,3.126947082,2.395973836,2.98935185,4.03244191,3.088527232,3.854672293
157.171,2.290836201,2.240663796,1.861939407,6.28746138,6.149615416,5.109380483
85.473,3.472826053,3.623139884,1.980610026,5.18706447,5.412162613,2.95582232
81.563,3.372359511,2.501334775,2.862931012,4.806249899,3.56302122,4.078900351
79.22,2.806250366,3.119180956,3.519896486,3.883167175,4.317000653,4.87291614
91.051,2.033166954,1.03303869,2.140205732,3.232343254,1.641820742,3.402668696
222.09,3.285902349,3.845320299,3.432997063,12.75080259,14.92765644,13.32293637
72.977,3.373445345,2.669514678,1.922012459,4.301691864,3.40259376,2.448964663
98.883,2.65428798,3.024558582,13.75655947,4.584140057,5.224739841,24.2085149
91.347,2.037792077,2.22414919,2.542697565,3.250234535,3.547756412,4.05650113
109.186,3.64272394,3.399535648,3.836056472,6.951144077,6.485955648,7.321143342
57.364,2.497963008,1.841329542,3.388150235,2.502523027,1.844156889,3.396143964
92.514,2.535559274,2.422998517,2.565529919,4.096776123,3.91468641,4.145264966
186.85,3.122314307,1.689614683,3.604900636,10.19241951,5.511680833,11.77165062
137.001,2.756681576,2.586866648,3.004171568,6.596643319,6.189711176,7.189920317
95.694,2.019462771,0.954935602,2.677964393,3.374254384,1.595057621,4.475929973
79.487,3.109670514,2.726735974,2.515826441,4.318317514,3.785686155,3.492475667
207.469,2.409526245,4.146363714,1.983017559,8.73008299,15.04031908,7.183409063
104.558,2.407192336,1.14708556,1.459305923,4.39542689,2.093574776,2.663636174
207.808,2.82878189,2.890860253,2.993162927,10.26814908,10.49386509,10.86589023
456.299,2.155627542,0.746055503,3.774486152,17.17534965,5.941862101,30.10326552
212.578,3.311881373,2.944277562,3.025294108,12.30139955,10.93344296,11.23484669
146.627,3.773974335,4.325908472,5.022341996,9.67205988,11.09161962,12.88581581
97.538,2.437923144,2.07672194,2.195780966,4.152727457,3.536875784,3.739839107
148.391,3.436458595,3.215755571,8.604225073,8.910811264,8.337278619,22.45322174
94.351,3.580518123,3.194837925,2.82497234,5.903853971,5.266512749,4.655755839
115.522,2.266951479,0.754366159,0,4.57310314,1.521070557,0
270.491,3.446739888,2.894627008,3.311122422,16.29157318,13.67705229,15.64909658
105.204,2.661621479,1.47783395,3.687329506,4.89067124,2.714135866,6.779875539
85.14,3.597944561,4.688980326,2.793314873,5.35348836,6.983296821,4.154083068
146.363,2.224633038,1.947079188,2.852368051,5.685718707,4.975760984,7.292445997
72.963,2.582487335,2.039595115,3.179767173,3.290883357,2.598409004,4.053419593
71.88,2.684065942,2.455836582,2.825994567,3.369740601,3.082839924,3.548208527
76.156,3.477207253,4.074341295,4.045455089,4.627492404,5.424650964,5.386062774
146.24,3.35357629,3.101154177,2.658988984,8.569353904,7.923029823,6.791598796
94.062,2.189662823,3.711868111,1.664475886,3.596502163,6.102282201,2.733325044
207.738,2.310130044,1.379837611,2.461700489,8.380408113,5.003861309,8.930913286
90.812,2.490552038,3.24394359,6.059910411,3.949934389,5.14704895,9.640741479
207.807,2.804728521,2.546050353,2.074639785,10.18064893,9.240394638,7.52783521
204.653,2.086755321,2.21897745,1.545677887,7.456913381,7.929861089,5.52229814
89.681,2.18211246,0.151329546,3.192019437,3.417157429,0.236865904,5.001415959
52.727,3.971226847,3.957752258,4.886933109,3.660423696,3.647964016,4.508185382
123.911,3.803575858,3.1045107,2.669385163,8.237927035,6.720563622,5.777139515
84.975,2.597037798,2.206795401,2.37781203,3.8542899,3.274503356,3.528543616
221.512,3.167635013,2.394923126,3.812898617,12.25892959,9.264441366,14.76289907
178.351,3.645823802,3.506223914,2.916082297,11.36410656,10.92786095,9.085062252
138.158,2.529981389,2.286264531,2.20431991,6.104542508,5.515824883,5.317927049
85.846,3.503050104,4.035642234,4.119457626,5.255153356,6.056603158,6.182821573
76.954,2.842084947,2.550659555,1.676837466,3.820340073,3.428057438,2.252804755
51.169,3.003679698,2.009411338,3.043464288,2.684948914,1.795276113,2.72057837
99.066,2.369985074,2.833351977,2.194276561,4.100108935,4.902941809,3.795821286
153.746,3.204101947,2.870265585,3.263136334,8.606777392,7.708445157,8.76569438
204.431,2.152187008,1.717952219,2.895947834,7.682604046,6.131480868,10.34153255
90.16,2.470238187,2.560081545,1.927999796,3.889549539,4.031198861,3.035024613
94.514,2.015767603,2.171778724,2.606513053,3.326543507,3.584240546,4.302621641
75.096,2.371720525,2.548718481,2.739171709,3.110325471,3.342740254,3.592894589
94.435,2.228173713,1.966983747,1.74982404,3.674332136,3.243260154,2.884959914
114.454,3.885011792,4.612193306,3.589039902,7.772611889,9.233265624,7.178855046
308.037,2.208529156,1.822054511,2.33892217,11.87951078,9.799142038,12.58164297
222.239,2.334762026,2.328569947,2.274343065,9.061096147,9.037038476,8.826363374
130.499,2.578659736,1.892028527,2.162097246,5.87722013,4.310921673,4.926811952
211.599,3.473495479,2.73313268,3.29086427,12.84370204,10.10139329,12.16687056
84.936,3.170217841,2.887410963,3.181243318,4.704373455,4.283962311,4.720768078
66.238,2.120589937,1.942657111,2.279660562,2.452672953,2.246710924,2.636841464
279.13,3.65514461,3.606909529,4.143626219,17.83110094,17.59516598,20.22192641
105.1,2.079647528,2.744163779,1.792110701,3.816458962,5.037584747,3.288414666
220.06,2.523560961,1.863487774,2.039783404,9.698693503,7.159755561,7.837653569
157.068,2.504796549,2.224030895,5.14848612,6.870911132,6.099919391,14.15193201
45.653,3.193203768,4.234805533,4.028739586,2.546966864,3.380430438,3.215381091
146.243,2.727670501,2.776898341,2.453376452,6.967430289,7.093370895,6.265881666
145.171,2.047006742,2.291768406,1.854430051,5.188733254,5.809779657,4.700232901
70.032,2.757287778,2.935952974,3.98778469,3.372806561,3.591727178,4.882111072
89.154,3.432617137,1.718269332,2.551824345,5.347657716,2.674481903,3.973344919
108.374,2.300140351,1.959218615,0,4.353015381,3.707274012,0
137.758,2.253141841,2.073211336,1.84172858,5.420092263,4.98686224,4.429650265
264.623,2.144563353,1.902449801,4.007657817,9.909385317,8.789775998,18.53978398
121.031,2.327715994,2.283119319,2.571648145,4.919749677,4.82539144,5.435973238
91.496,3.362501322,3.513519623,2.938950213,5.375773097,5.617805744,4.69734903
105.296,3.004381148,2.482771954,3.004300307,5.526403181,4.56560166,5.526254206
133.746,2.728583956,1.762969074,3.412258026,6.374174979,4.116612165,7.974691898
207.376,3.61833396,3.588459809,2.578311639,13.11361386,13.00505874,9.338229812
99.452,3.940340962,2.446107308,3.376909973,6.850308425,4.248448552,5.868318146
94.212,2.397148446,3.520760225,2.791304092,3.943955665,5.796517467,4.593402654
201.332,3.705046897,3.149878073,4.301592816,13.037365,11.07954064,15.14385779
95.611,3.040669927,3.284586344,3.021169091,5.078816125,5.48708928,5.046183325
131.1,3.154556788,3.444870739,4.320395165,7.225327685,7.8918123,9.90439033
141.629,3.24304404,2.549454252,2.353729457,8.025027734,6.306138951,5.821440987
287.633,2.155576225,2.165579579,2.043094198,10.82640907,10.87669881,10.26097427
85.081,2.084574663,1.733878999,0.931345409,3.096842315,2.575498737,1.383117208
204.101,2.086492269,1.866682293,1.998611476,7.435861935,6.651913685,7.122411698
73.625,3.048409846,4.407057754,2.188544745,3.920902969,5.674257989,2.813645603
53.336,2.381376927,3.109283968,0,2.218074501,2.897242273,0
206.938,2.069692729,1.810579727,2.233593225,7.478464656,6.541537927,8.071268195
83.932,2.111604183,1.705160504,1.768538723,3.094668557,2.498609855,2.591537334
199.772,3.687438703,4.116658987,4.190545964,12.87469599,14.37821922,14.63719809
129.732,2.08725657,2.202278798,3.697937949,4.728163606,4.988968119,8.384703596
94.509,2.419626326,2.953719449,2.379941501,3.993531545,4.876460909,3.927956722
144.797,3.768233805,3.691282921,3.47737468,9.536775898,9.341480386,8.798773041
94.511,2.865575973,2.822388282,2.234502558,4.730793326,4.659378202,3.687744645
104.56,2.276760871,3.668005381,2.555838987,4.157086228,6.702962333,4.667288296
136.596,3.521493588,3.880705788,2.45769573,8.406003921,9.265969973,5.862865645
60.218,3.520099106,3.089167445,2.501989647,3.704294347,3.249871986,2.631269773
270.201,2.371297033,2.012992855,4.220784649,11.18918208,9.496975009,19.94087059
208.473,3.254906457,2.642530214,2.912929267,11.85586483,9.621775783,10.60795151
1099.89,3.370989359,2.789753599,3.660254519,64.786649,53.59642957,70.36055714
94.507,3.903226581,4.389071834,4.528235458,6.448187764,7.253785322,7.484725711
207.229,2.36318851,2.338186439,2.555761471,8.552097327,8.461516744,9.249886316
124.067,3.149634876,3.140876536,2.798409815,6.827027116,6.808004738,6.064437033
302.182,3.807554654,3.32222497,3.303714171,20.1109262,17.5413129,17.44335849
315.445,3.62466164,2.858307432,2.456922339,19.98243434,15.74963305,13.5350154
85.806,2.217964286,3.266884266,4.274591819,3.323277314,4.89778557,6.413520475
199.197,3.831627751,2.674564571,3.242053542,13.34109771,9.305267322,11.28350952
70.481,2.766111884,1.680420043,3.271143562,3.405310838,2.067720469,4.028294866
52.271,2.203110624,0.87710703,2.308504805,2.010891289,0.800248181,2.107191736
86.38,2.504476324,1.531780922,2.175434242,3.778193712,2.309886869,3.281295112
96.83,2.175537761,3.180673972,0,3.678431807,5.380874959,0
207.715,2.075606689,1.452626088,1.940879384,7.528012426,5.267349465,7.038983325
146.273,2.993597106,2.598183755,2.773549507,7.649452059,6.637571735,7.086256536
86.245,3.640787763,2.691790475,3.795435004,5.487717426,4.054826092,5.7214848
84.443,2.241506337,2.32659202,2.020178898,3.305237223,3.43083673,2.978591002
267.265,3.435145213,3.867262153,3.539263401,16.0429917,18.06688528,16.53047074
119.497,2.573348938,3.418617019,3.699665916,5.370629691,7.138395699,7.726824665
82.641,3.123765503,2.492941065,2.607367333,4.510056242,3.597983121,3.763354153
63.881,3.007014532,1.877846454,2.858775165,3.355703618,2.094424424,3.189992617
320.206,3.96201463,3.909260864,6.748850485,22.17766967,21.88145193,37.89236338
207.122,3.549572575,4.062917639,4.408935412,12.84800707,14.71195574,15.96966213
94.435,2.094375653,1.665287651,3.242415006,3.453491764,2.745503042,5.349866096
82.695,2.194582437,2.518150022,1.607917918,3.168990776,3.636787902,2.321317394
51.517,2.499493698,1.943174617,0.454957535,2.248824692,1.747858683,0.409079694
116.221,3.800133769,3.486883309,6.492533818,7.719662843,7.08167531,13.22636927
89.409,2.250177037,1.920940911,2.855050499,3.513165866,2.998716267,4.458944467
94.458,2.156533491,2.24749554,1.477007133,3.556947636,3.707129701,2.435538071
112.629,3.017767351,2.371470302,0.089610177,5.937658385,4.664374218,0.176151071
681.617,2.282838371,2.536384771,0.548487454,27.17207719,30.19372815,6.525258872
88.074,2.720474296,1.959009171,2.380160394,4.185007636,3.012526244,3.660844105
201.944,3.218012209,2.302684545,3.122537055,11.35410761,8.120386093,11.01656461
76.969,3.586709686,3.521450218,3.37043826,4.824554906,4.736549587,4.5329501
146.989,2.041239251,2.585298017,2.074055866,5.238897589,6.636937012,5.32319539
82.518,3.140354528,3.73095677,2.690023479,4.527306862,5.380971977,3.877049966
94.259,2.153983969,1.558765561,2.292128952,3.545253778,2.565004687,3.772862803
195.505,2.042147532,1.328857626,1.990005249,6.971180202,4.535149103,6.793039509
78.139,3.790471955,2.906907099,3.915144806,5.176935288,3.967794992,5.347733197
103.92,2.443064003,0.954518087,2.213281731,4.43378534,1.731413694,4.016329163
139.479,2.754465384,3.499646134,3.163718581,6.71055231,8.530036433,7.709491481
92.424,2.395492993,2.435680789,1.941280305,3.86643031,3.931372736,3.13268413
64.092,2.691728008,2.233168444,2.439586895,3.013228293,2.499324635,2.730612329
73.061,3.841752527,3.286683664,3.043478784,4.906184685,4.195634136,3.884561449
98.271,2.611097945,2.351132935,3.450423434,4.481534084,4.034816513,5.925166877
207.664,2.758364563,2.835524229,2.623260515,10.00520407,10.28553067,9.514448351
179.112,2.216653409,2.128036909,2.00375094,6.932926515,6.655504331,6.266468981
558.659,2.803180451,1.556109239,3.129012301,27.35406849,15.17647982,30.53961012
695.774,2.934622354,2.693901372,5.085031563,35.66792041,32.73764561,61.91296173
106.138,3.324673055,2.881575569,2.441217069,6.165737458,5.342501624,4.524989542
107.602,3.709586375,3.963637932,3.44115292,6.976387988,7.455645643,6.470298402
251.062,2.755960842,2.583835247,3.61510658,12.0855526,11.3296819,15.86194021
126.54,3.360910352,3.804988585,2.735605446,7.431228984,8.415843683,6.046288158
84.441,3.560738466,3.648827697,7.02399002,5.254488271,5.384827113,10.40394184
201.885,2.954279992,2.361882841,4.615671498,10.41881168,8.326948297,16.29885954
94.305,2.253186359,2.205062834,2.43271879,3.710506181,3.631178077,4.006499409
104.943,2.885584044,2.314819465,2.862484252,5.289711342,4.2421337,5.247295107
94.307,3.070373087,2.955766658,2.194193564,5.058577942,4.869416761,3.613338226
93.473,2.173866274,3.024580476,1.704274218,3.548173412,4.938924273,2.781193042
59.254,2.372869728,2.211851609,5.586799271,2.455372173,2.288583922,5.796122664
98.707,3.869336326,2.757579989,3.087865834,6.676098373,4.754325935,5.324814676
106.978,2.24052409,2.889598896,3.453434705,4.185457225,5.399801945,6.455790939
146.461,3.462999758,2.506463729,3.215177559,8.863007426,6.411179694,8.227360283
82.971,3.594427103,2.826339663,3.741213421,5.211990755,4.096193913,5.425428124
94.59,3.347962569,3.210195016,3.624492299,5.533473926,5.305285824,5.991694027
104.713,3.350911551,4.535345699,4.162568195,6.131073011,8.306092431,7.620866551
146.417,2.055790646,1.349423422,1.708967353,5.255743758,3.449033604,4.368491106
94.298,3.977075764,3.359593219,3.452591508,6.556046136,5.535599634,5.689199421
104.221,3.426222982,4.438765634,3.483578167,6.239737576,8.090304767,6.344446907
89.146,2.093027961,0.501579633,2.226805655,3.257973155,0.780423281,3.466412865
286.909,3.157760338,3.777960525,2.794450017,15.82853558,18.94562788,14.00433319
145.567,2.334681028,2.495476208,2.140449958,5.9348304,6.344077354,5.440608549
81.418,2.742818196,4.372874362,2.977121768,3.900558067,6.226001003,4.234337716
70.418,3.875672657,3.009434245,1.90801715,4.770580604,3.70207788,2.345869825
79.981,2.07737658,1.88428663,1.164638216,2.901147375,2.631284301,1.625979454
213.089,2.923405539,2.221700482,2.883118856,10.88189591,8.266880307,10.73168015
217.209,3.072477745,3.839121057,3.31677872,11.65897842,14.57597532,12.58801302
94.447,3.146195003,3.14928575,3.903045017,5.191441737,5.196551967,6.443793295
79.811,2.691705704,2.765824872,2.524062073,3.752211939,3.855691879,3.518205645
96.337,2.350550416,2.078691306,0.408585371,3.954429129,3.496641349,0.687006207
128.727,2.405526769,2.047730855,2.194754015,5.407698746,4.602617203,4.93338896
94.279,3.574207364,2.760943752,2.819061405,5.888923885,4.546594539,4.642453042
146.305,3.34739932,1.828997753,3.886947353,8.55733579,4.671940044,9.940589905
155.843,3.758863333,2.843035973,4.256890753,10.23870172,7.739335327,11.59998175
77.697,3.598378836,2.220568547,3.492597868,4.886073794,3.012751571,4.74207683
55.377,2.36759078,1.077693635,4.368111584,2.289605822,1.041725585,4.230026268
93.532,2.912004864,2.263903629,2.700326939,4.757774455,3.697614402,4.411392047
98.82,3.505432248,4.627432441,2.657935062,6.053494411,7.998490213,4.58752321
207.677,2.67725952,2.100747542,2.727259149,9.711190712,7.617883108,9.892825475
148.813,2.248669832,2.656684422,3.621859108,5.843418549,6.905094185,9.419520631
104.627,2.745257474,1.774921664,0,5.016914991,3.242196148,0
94.358,3.049646234,2.439239773,2.073486976,5.027081828,4.019509654,3.416229641
157.398,2.860420753,2.918576349,5.487069073,7.864434809,8.024601844,15.11985231
84.29,3.704867681,3.841476021,2.670091904,5.457980805,5.659824716,3.930919787
91.376,3.483371304,4.434888257,3.932151121,5.562177199,7.086972282,6.280906009
240.045,3.225716311,2.576830211,4.566678393,13.52867897,10.8031097,19.17306156
201.268,3.965604683,3.107986007,3.708359986,13.95262037,10.9284209,13.04490767
66.323,2.562270716,3.230352268,2.442408561,2.967947342,3.743276652,2.828935301
99.823,3.104782729,1.298743905,2.762193868,5.414577572,2.263111221,4.816136407
77.167,2.066147441,1.69189591,1.632086056,2.783931874,2.279338789,2.198717964
95.131,2.961992778,2.193029754,3.047939435,4.922328059,3.642974318,5.065422787
76.628,2.202380589,2.83245715,1.722637268,2.946939354,3.79124803,2.304568301
207.498,3.525423328,4.368343829,2.892359429,12.78353947,15.85078352,10.4836539
391.153,2.704540967,1.794861627,1.4152069,18.47737705,12.2573645,9.663452198
109.307,3.797165565,2.924568435,1.733785859,7.254731651,5.5842459,3.308669485
104.746,2.109909246,3.05529679,1.482633202,3.859001644,5.590879585,2.711099691
160.68,2.693511471,2.577252454,3.079406666,7.559239677,7.232512605,8.644197627
121.11,3.337086351,2.1387322,2.88561231,7.061814186,4.522885119,6.104678032
135.411,2.340082625,2.550845679,2.234015781,5.533553057,6.032572748,5.28247819
84.681,3.36511662,3.148451496,1.542588601,4.979241978,4.657981852,2.280438769
131.464,3.890366476,2.154495357,2.233256787,8.940109997,4.945777058,5.126758801
99.181,3.630121471,1.195390837,1.099893247,6.292289059,2.069563677,1.904187626
146.442,3.286854674,2.564240724,3.022972863,8.410083263,6.558309469,7.73357875
105.068,3.330443348,3.889555909,3.418890769,6.114196567,7.143576684,6.276953904
79.996,3.874615085,2.913349134,3.915707123,5.41797426,4.071108565,5.475612682
193.444,3.016415977,2.5789542,2.832093321,10.19354771,8.713039741,9.569606747
80.247,3.133346763,2.333237963,3.111333788,4.392865261,3.269680889,4.361942711
67.705,3.780900305,4.249532766,1.57197517,4.474292435,5.030795444,1.858030255
189.77,3.92566821,2.485672271,4.463457624,13.02263441,8.237992158,14.81344691
98.211,2.017848608,1.947046428,1.941445189,3.460235729,3.338727913,3.329115736
177.669,2.20928164,2.462820795,2.700804405,6.854178686,7.641690215,8.381157284
182.63,3.340713871,2.838294861,4.304334416,10.66059161,9.054457825,13.7459128
362.586,2.448646879,3.355384093,6.3685579,15.50526084,21.25825041,40.46906961
104.73,3.748185357,3.564317781,3.303559907,6.861035662,6.523574556,6.045222557
79.269,2.098121063,0.083158862,14.99828241,2.904059267,0.115050786,21.23751765
90.922,2.858924733,2.350238202,3.641184411,4.540563056,3.731658602,5.785944105
117.906,2.901499334,3.43474053,4.025381885,5.975953617,7.076652783,8.29727978
105.372,2.105636458,2.207917964,3.477456739,3.874195756,4.062567325,6.403214469
86.813,2.827659007,2.331230062,0.136254619,4.287873456,3.534166576,0.206449666
211.338,2.680597678,1.279196071,3.565673638,9.894722749,4.719155036,13.16914926
214.382,2.878088816,3.000354719,2.215002279,10.77793036,11.23661543,8.291942718
194.931,2.249595292,2.379645321,2.35377345,7.65748083,8.100658501,8.01248718
163.946,2.202012718,2.501070392,1.992535131,6.30393772,7.161105606,5.703734568
226.006,2.452529115,1.772102564,2.093805154,9.68003363,6.992374882,8.262795178
97.513,2.340418764,4.327142589,2.15718189,3.985429211,7.378496718,3.673093009
340.322,3.256102002,5.438619182,5.039289607,19.36124502,32.40135292,30.0094874
68.049,3.852283505,2.520502298,2.610377295,4.58218336,2.995480456,3.102437421
87.468,2.194580525,2.287841535,0.741663364,3.351896045,3.494486829,1.132289939
202.916,2.026091344,1.104108922,3.13308389,7.178500881,3.910743588,11.10705341
116.058,3.073498817,4.373851644,5.567630356,6.231639854,8.876898725,11.31339192
133.606,2.592813103,2.042051275,2.364417807,6.050219625,4.76380432,5.516634068
207.58,2.92963817,3.030962918,3.105908684,10.62320529,10.99129536,11.26360074
81.01,2.665073645,1.060599574,2.392266026,3.770844147,1.499743736,3.38437084
133.705,3.168606857,2.828693526,3.153372651,7.401784484,6.606386268,7.36612563
201.312,2.111788388,1.071429643,3.475570705,7.423251113,3.764968229,12.22661681
133.213,3.582913083,3.884479312,4.73182695,8.341167891,9.04529853,11.02660365
52.533,2.300809428,1.787567836,2.295832318,2.110686579,1.639506129,2.106115846
288.277,3.639769351,2.296249345,7.135305443,18.33774719,11.559499,36.08720343
78.65,3.332984783,3.269571725,3.112266475,4.580360773,4.493023943,4.276419532
260.805,2.399752481,2.284757988,7.162008653,10.92983953,10.40551949,32.77165534
200.252,2.960564454,3.993792672,2.431948544,10.35655955,13.98118306,8.50490629
207.941,3.599776224,3.157253954,3.855708716,13.08172347,11.47009202,14.01451224
142.145,2.200131709,2.900348268,1.909905622,5.460987323,7.201621297,4.740037329
88.763,2.457358774,2.845099952,1.423249443,3.809292416,4.411273937,2.205361057
207.905,2.73666917,3.164095329,2.778173872,9.937909603,11.49300674,10.08886404
207.828,2.570204454,2.147558525,2.280129006,9.329117072,7.793452276,8.275041767
188.108,2.01569209,1.159417055,2.021952009,6.620458191,3.807006361,6.641035692
157.121,3.820793262,3.370331694,3.890900012,10.49323916,9.253063983,10.68636477
80.671,2.617763828,1.816011064,2.40098813,3.68831162,2.557753942,3.382510383
94.325,2.020562813,2.129433926,1.779808301,3.327795475,3.507263344,2.931008856
192.476,2.397557473,2.138008276,2.687251549,8.058914898,7.18563205,9.034016569
149.819,2.271379057,0.225474858,2.030145881,5.942394365,0.589582557,5.310718848
105.082,3.745610208,3.264288832,0.730564605,6.879352618,5.993279361,1.339947744
139.849,2.71997128,2.243263781,3.294272484,6.643967048,5.478214934,8.04961634
94.592,3.581587852,3.255120013,3.190751927,5.920707115,5.379803161,5.273198223
94.303,2.091846794,1.188423236,1.436237343,3.444496714,1.956303801,2.364395196
166.4,2.509020027,1.817375614,2.657061229,7.29142723,5.279843734,7.722247881
49.446,3.502740635,4.600290159,3.155674846,3.026620926,3.978582726,2.726090256
99.429,2.74091282,2.540551478,3.104626868,4.760111528,4.411671782,5.392935038
260.577,3.997093475,3.339755586,4.866068229,18.20803562,15.20618917,22.18388369
135.915,3.040123166,4.625111757,3.871248487,7.218446996,10.9954182,9.197237182
201.009,2.104676038,2.286967926,1.936112922,7.387092334,8.027562062,6.794991231
94.353,3.58140297,3.119792228,3.612012716,5.905441963,5.142665291,5.956048351
105.246,2.266586491,3.979795987,4.13300086,4.16564153,7.322224163,7.605060001
61.385,3.000453366,2.058882152,4.282226395,3.217538588,2.206775246,4.596412012
70.492,2.928745146,1.77819217,4.43233382,3.606427986,2.188443612,5.464081926
94.311,2.792308643,2.826203305,3.056062274,4.599886961,4.655813186,5.035168906
147.764,2.215485346,3.070245883,2.812135152,5.716515862,7.925654343,7.258236627
277.357,2.203873281,1.817898218,2.123970843,10.67375865,8.803022857,10.28641519
131.518,3.316634729,4.05939543,6.029607874,7.62159148,9.333648676,13.8918159
101.643,3.934381397,3.967334063,2.102299443,6.990603326,7.049340367,3.731164329
197.258,2.312768175,2.26181979,2.137691232,7.966729298,7.791044271,7.363063563
82.811,3.613842556,3.654340491,2.994847685,5.230112995,5.288881768,4.332473425
62.936,2.272750222,3.023119957,2.993427904,2.497790906,3.323802184,3.291097157
96.758,3.328696091,1.903807118,2.621844491,5.627654098,3.216229788,4.430721569
177.234,3.715158154,3.012300686,2.999562914,11.50829451,9.32659521,9.287084595
207.629,2.945959124,2.515365446,2.760360598,10.68501273,9.121066165,10.01076783
77.21,3.153562764,3.862764121,3.592352251,4.253939029,5.213240852,4.847294885
178.67,2.274565102,0.651141009,1.18578465,7.096686286,2.030592371,3.698254896
135.959,3.305102097,3.290338303,3.278879847,7.851493859,7.816344065,7.789064371
90.625,2.306498447,2.742482982,2.638162403,3.650171253,4.341113848,4.175745125
207.697,2.533591667,2.36240759,1.732862547,9.190251799,8.568575485,6.283536648
59.869,3.84915415,4.930124908,6.476863686,4.028085853,5.164294483,6.796722838
82.382,2.259561506,4.189359596,1.470567131,3.250566797,6.03437445,2.114900465
201.72,2.964658504,2.70280792,2.982696692,10.44693348,9.522781506,10.51061151
85.3,2.774952789,2.998764197,2.634420681,4.134488166,4.468538701,3.924801744
194.959,3.508812097,2.675939901,3.226182026,11.95430043,9.111983867,10.98927003
86.216,2.648258574,2.358688749,2.046813943,3.987815429,3.551250474,3.081260418
75.839,2.088101334,2.299725362,3.778631681,2.765119278,3.045644786,5.00881278
207.76,2.035514423,2.078855579,1.905060165,7.384077627,7.541439603,6.910477925
201.537,2.370419515,3.361893872,2.774102514,8.342673575,11.83899852,9.76549384
98.968,2.903230144,2.975585822,3.459236948,5.019096417,5.14440718,5.982471127
242.082,3.966300921,4.882591314,2.937303387,16.78494922,20.67965579,12.42136637
51.382,2.860813699,1.431015679,3.599043461,2.567669176,1.283580414,3.231820229
52.819,3.138496487,2.598624597,3.930793401,2.89616876,2.397226205,3.629358528
87.124,2.431174382,1.384478742,3.669515786,3.699065655,2.105649121,5.587509783
79.375,2.007312779,2.65416321,1.371451448,2.781979273,3.679590914,1.900310189
51.944,2.876234858,0.9299233,2.738214468,2.609769355,0.843136758,2.484340003
207.918,3.072931952,3.16982673,3.212796795,11.16192479,11.51458748,11.67100432
201.494,2.985361606,2.994722863,2.732318956,10.50823304,10.54124391,9.616128801
109.231,3.668246622,2.888940247,3.527363421,7.002865002,5.512265087,6.73321758
245.724,3.333559176,2.390262614,3.799047164,14.31276508,10.25705329,16.31686563
122.606,2.606917399,0.997918171,2.740305634,5.582338878,2.135639476,5.868396037
340.834,2.847204154,2.796331767,2.603072942,16.95104889,16.64769035,15.49549905
141.469,3.894807168,2.85187932,2.87437188,9.63150774,7.047395752,7.103071041
107.467,3.450589988,2.667184489,3.239160544,6.479945457,5.006329332,6.082022105
160.259,2.959484525,0.922303101,11.95823512,8.285187543,2.579948155,33.94202469
