post_huber,GT,slope_30m_deg,length,GT_elev,post_huber_elev,slope_30m_deg_elev,slope_diff_huber_elev,slope_diff_30m_elev
4.031115519400661,3.9553146214214077,6.160185244181472,308.769,21.349256336700787,21.759740784601586,33.325968598911174,-0.410484448,-11.97671226
1.3916341022599843,0.9631188366327216,6.286175993457851,126.991,2.134868333306266,3.0850399127040156,13.988924619403116,-0.950171579,-11.85405629
2.5638195399924517,1.7649878275164677,6.393413591007403,215.613,6.644027599246768,9.654499435996236,24.159775752204073,-3.010471837,-17.51574815
0.44908112830453883,1.0715453562766473,2.5595501625839954,75.149,1.4056000687527785,0.5890257380066504,3.3593345126821603,0.8165743307461282,-1.953734444
1.5014989970239416,0.24336773878149132,23.82838109,40.154,0.17055788464546207,1.0525207421146863,17.733788533973694,-0.881962857,-17.56323065
1.070129379135874,0.12545443745521878,6.115707303946376,41.965,0.091886417,0.7838832531492609,4.496400936126709,-0.691996836,-4.404514519
0.8475203181462727,0.2076020667963086,2.8855535791378264,77.538,0.28094773535279843,1.1470273082441615,3.908305466,-0.866079573,-3.62735773
2.5947389374828345,0.16504584275534562,8.469314916,73.057,0.21044809212434198,3.3107768496914565,10.878445001669704,-3.100328758,-10.66799691
0.9201259650319217,0.1419688757946073,16.371223463378758,164.248,0.40697852147532654,2.6379227948719355,48.25119001,-2.230944273,-47.84421149
0.7167446824683619,1.2832526082505353,0,68.478,1.5339571109771726,0.8566739673951491,0,0.6772831435820235,1.5339571109771726
0.23230348398283654,0.5154411095099338,3.7498492272192685,165.233,1.4865000390750274,0.6699343690702786,10.829506315942133,0.8165656700047488,-9.343006277
0.8256389661782387,0.19809402398207662,12.022635948252193,150.191,0.5192713731545135,2.1644199085951032,31.986104826314445,-1.645148535,-31.46683345
1.647771604578512,0.31367583747527233,11.753304940406018,77.452,0.4240288533572465,2.2280594489678682,16.114700104141978,-1.804030596,-15.69067125
0.6830857493268705,0.42890031442311843,2.220355251760352,87.164,0.6524977168653299,1.0392267611455719,3.3795156626221723,-0.386729044,-2.727017946
0.7324121542975814,0.3065705547792795,4.246443369,72.541,0.3881463353223177,0.9273423736695973,5.386199667280188,-0.539196038,-4.998053332
