slope_1m_deg,slope_30m_deg,slope_diff_1m,post_huber,GT,pitch_diff_1m,slope_diff_huber_abs,slope_diff_huber,slope_diff_30
0.4864143514866715,8.088497604143791,-3.272377184,1.9089129206125726,0.42593029172213964,0.36779430539401464,1.4829826288904329,-1.482982629,-7.662567312
0.13768177758624228,3.1901242763651236,-0.980311655,1.1179934324642768,0.13768177758624228,0.4381578518049923,0.9803116548780346,-0.980311655,-3.052442499
0.001123794,0.8513359040702757,-1.513133429,1.514257222384736,0.001123794,0.2818015892014516,1.5131334285934406,-1.513133429,-0.85021211
0.33972052128061414,1.240532747078121,0.051004162961356125,0.37772472199696294,0.31340231219632775,0.6788503102432027,0.06432241,-0.06432241,-0.927130435
0.045097453,6.866175896640571,-0.478359043,0.523456496,0.045097453,0.1596144610156298,0.4783590431438468,-0.478359043,-6.821078444
0.20344680234192786,1.8468370409107286,-1.385784846,1.589231648518961,0.20344680234192786,0.6668943731427092,1.3857848461770332,-1.385784846,-1.643390239
0.2048446966454585,0,-0.254877487,0.4597221839967329,0.2048446966454585,0.36047671568842726,0.2548774873512744,-0.254877487,0.2048446966454585
0.30701816277188665,8.029461657059684,-0.843104743,1.150122905843827,0.30701816277188665,0.3287011365445196,0.8431047430719403,-0.843104743,-7.722443494
0.1821122652225458,11.703970551113757,-0.657049743,0.862984612,0.24285336519842166,0.054681978479671656,0.6201312470931273,-0.620131247,-11.46111719
0.09420917,0.8779602915409828,-1.337275899,1.0754320883566129,0.17936806396312333,0.4221201391584358,0.8960640243934895,-0.896064024,-0.698592228
0.2737803573119287,0.5177832281367212,-0.104782378,0.4039240345216029,0.3087437663393949,0.15080518385591768,0.095180268,-0.095180268,-0.209039462
0.3939846008731552,7.538554546432139,-5.167350982,1.9593512237117041,0.4203126233950392,0.6691682142153518,1.539038600316665,-1.5390386,-7.118241923
0.323851337,25.402998116107963,0.2846265156890963,0.039224821,0.323851337,0.46774934692355224,0.2846265156890963,0.2846265156890963,-25.07914678
0.051419472,24.041893871051908,-1.072113853,1.1235333249641646,0.051419472,0.013699745088769151,1.0721138533128953,-1.072113853,-23.9904744
0.525944399,2.1445879970829798,0.47100639688204915,1.240842048504121,0.4669802824969578,0.5461962859149265,0.7738617660071632,-0.773861766,-1.677607715
0.21261917010997158,3.167012070500082,0.088720501,0.1238986692129334,0.21261917010997158,0.18915878192637783,0.088720501,0.088720501,-2.9543929
0.059541925,7.468826871624299,-0.919052668,1.2274267255187792,0.20181614120494987,0.18552821914661263,1.0256105843138292,-1.025610584,-7.26701073
0.27717966387724263,5.037451365047907,0.14638599944680444,0.1307936644304382,0.27717966387724263,0.6575889045998988,0.14638599944680444,0.14638599944680444,-4.760271701
0.4966315624957111,0,0.220616971,0.2760145917905441,0.4966315624957111,0.10017007567930486,0.220616971,0.220616971,0.4966315624957111
0.49116963843076134,18.195645860786993,0.028131277167546542,0.4630383612632148,0.49116963843076134,0.47539835473330105,0.028131277167546542,0.028131277167546542,-17.70447622
0.068621967,6.050096231695146,-0.22967311,0.4569943689521317,0.095624199,0.016909370604340473,0.36137017022053464,-0.36137017,-5.954472033
0.25487957727778837,6.454911244153222,0.20157642893828787,0.5363420029648946,0.3066527027418602,0.5312760692307962,0.22968930022303446,-0.2296893,-6.148258541
0.17523478696422873,11.700178992127752,-0.319899503,0.784037319,0.17313327631922798,0.21250858149500923,0.6109040426121319,-0.610904043,-11.52704572
0.035479640781667286,0.3518413888125266,-0.427754741,0.4632343818985455,0.035479640781667286,0.5812119485738014,0.4277547411168782,-0.427754741,-0.316361748
0.16910770726498578,2.9863002383359705,0.019634887709361892,0.1494728195556239,0.16910770726498578,0.065725056,0.019634887709361892,0.019634887709361892,-2.817192531
0.2367803646617581,5.780428346162476,-0.89778489,1.1345652550144525,0.2367803646617581,0.16157321199839814,0.8977848903526944,-0.89778489,-5.543647982
0.093832144,4.436501580506028,-0.092180834,0.1860129782444711,0.093832144,0.047952523728885005,0.092180834,-0.092180834,-4.342669436
0.36456416786047907,0,-0.652648236,0.8169547989168633,0.24315274461565306,0.32473360792340944,0.5738020543012102,-0.573802054,0.24315274461565306
