adjusted_angle_abs,slope_1m,slope_30m,skew_angle,skew_confidence,distance_closest_building,post_huber,GT,slope_diff_huber,difference_1m_estimated,difference_1m_30m
3.0508262838746343,1.6255114247774622,0.9651475560821944,-4.30483589,10,18.25152953240154,3.0508262838746343,1.6255114247774622,-1.425314859,-1.425314859,0.6603638686952679
0.7989869155334108,1.4418927068404688,1.6103384485965553,-1.077013146,8,12.556673829719434,0.7989869155334108,1.4418927068404688,0.6429057913070579,0.6429057913070579,-0.168445742
0.4680255819930857,0.6717319868918363,1.002897182453549,0,5,12.208395276924614,0.4680255819930857,0.6717319868918363,0.20370640489875064,0.20370640489875064,-0.331165196
0.2582221297061554,0.4409405534534065,0.1315650975905243,0,108,10.68359113884843,0.2582221297061554,0.4409405534534065,0.1827184237472511,0.1827184237472511,0.3093754558628822
1.3624567315494964,0.5478482584068523,0.7711564655088092,0.6411299392911829,80,6.092607411135474,0.5872805775906624,0.6414305129480624,0.054149935,0.054149935,-0.129725953
1.432002422562992,0.6346517341722845,0,0.5070290609147747,61,12.703148912401304,1.432002422562992,0.6346517341722845,-0.797350688,-0.797350688,0.6346517341722845
0.9999259509727824,0.054889205,0.074749548,0,90,10.97475870480694,0.9999259509727824,0.054889205,-0.945036746,-0.945036746,-0.019860343
0.4985605876348371,0.8791697898989176,0.8797922582557548,-0.905913983,88,5.906719564776806,0.4985605876348371,0.8791697898989176,0.38060920226408046,0.38060920226408046,-0.000622468
0.7104223460768411,0.6234132081761833,0,0,21,12.526877108321877,1.6910393928973049,1.2981926645305368,-0.392846728,-0.392846728,1.2981926645305368
2.2803863492861667,1.0221122436636128,0.3910618724983871,1.5481576989779595,1,12.74626038335008,2.2803863492861667,1.0221122436636128,-1.258274106,-1.258274106,0.6310503711652257
